Wall time,Step,Value
1758081763.696715,61,4.808903694152832
1758081770.177504,62,5.250563621520996
1758081776.6666677,63,5.597464561462402
1758081783.1564734,64,6.057509422302246
1758081789.6817448,65,6.740777015686035
1758081796.1870823,66,6.835787296295166
1758081802.7314231,67,7.114350318908691
1758081809.2420747,68,7.538971424102783
1758081815.7241015,69,7.601527214050293
1758081822.1915917,70,8.005267143249512
1758081828.6606603,71,8.197183609008789
1758081835.0826151,72,8.085598945617676
1758081841.5200765,73,8.526069641113281
1758081848.0110376,74,8.294548034667969
1758081854.5176802,75,8.451605796813965
1758081860.9497142,76,9.07402229309082
1758081867.3718622,77,9.41880989074707
1758081873.7849607,78,9.164299011230469
1758081880.1967597,79,9.889115333557129
1758081886.577253,80,9.664639472961426
1758081892.9902697,81,10.052903175354004
1758081899.3846076,82,10.220603942871094
1758081905.9283814,83,10.33070182800293
1758081912.5056252,84,10.627924919128418
1758081919.0277185,85,10.445900917053223
1758081925.576623,86,10.448759078979492
1758081932.1644435,87,10.394156455993652
1758081938.7463195,88,10.93867301940918
1758081945.318627,89,11.072766304016113
1758081951.9126184,90,11.068717002868652
1758081958.5511208,91,11.461017608642578
1758081965.197971,92,11.91177749633789
1758081971.8798778,93,12.504217147827148
1758081978.6055572,94,12.530496597290039
1758081985.338242,95,12.948997497558594
1758081992.1016185,96,13.06091594696045
1758081998.8674772,97,13.243415832519531
1758082005.6083653,98,13.477096557617188
1758082012.356732,99,13.380607604980469
1758082019.087563,100,13.552987098693848
1758082025.8395226,101,13.869645118713379
1758082032.574057,102,13.856343269348145
1758082039.311481,103,14.063419342041016
1758082046.0766525,104,14.114031791687012
1758082052.840593,105,14.206948280334473
1758082059.592795,106,14.47708511352539
1758082066.3540583,107,14.582307815551758
1758082073.0904493,108,14.674479484558105
1758082079.8305833,109,14.822958946228027
1758082086.5601144,110,14.969863891601562
1758082093.301863,111,14.879960060119629
1758082099.9944925,112,15.168856620788574
1758082106.6637397,113,15.256105422973633
1758082113.2870018,114,15.215776443481445
1758082119.8603246,115,15.446904182434082
1758082126.3674748,116,15.570592880249023
1758082132.8525586,117,15.67661190032959
1758082139.339204,118,15.749567031860352
1758082145.7700686,119,15.848560333251953
1758082152.155157,120,15.93551254272461
1758082158.5419486,121,16.060962677001953
1758082164.8291721,122,16.14174461364746
1758082171.0478299,123,16.231361389160156
1758082177.2060823,124,16.300521850585938
1758082183.2674391,125,16.376033782958984
1758082189.244892,126,16.44196128845215
1758082195.2156415,127,16.50739288330078
1758082201.1451142,128,16.593463897705078
1758082207.0658638,129,16.656326293945312
1758082212.9590623,130,16.752197265625
1758082218.862578,131,16.81893539428711
1758082224.7110362,132,16.869421005249023
1758082230.5908625,133,16.96607208251953
1758082236.4507883,134,17.07022476196289
1758082242.3260806,135,17.182281494140625
1758082248.1651726,136,17.278287887573242
1758082254.0246718,137,17.351688385009766
1758082259.879661,138,17.430286407470703
1758082265.716436,139,17.504840850830078
1758082271.511095,140,17.538969039916992
1758082277.331627,141,17.59101676940918
1758082283.0927045,142,17.66162109375
1758082288.8733802,143,17.731460571289062
1758082294.604845,144,17.803695678710938
1758082300.3871212,145,17.854751586914062
1758082306.161992,146,17.938812255859375
1758082311.9408715,147,17.999710083007812
1758082317.771819,148,18.037649154663086
1758082323.614411,149,18.088884353637695
1758082329.4463823,150,18.142549514770508
1758082335.270487,151,18.198488235473633
1758082341.018857,152,18.242483139038086
1758082346.7991621,153,18.29294204711914
1758082352.563479,154,18.339588165283203
1758082358.329952,155,18.390424728393555
1758082364.0934758,156,18.416942596435547
1758082369.8648407,157,18.464590072631836
1758082375.6372583,158,18.498327255249023
1758082381.3766572,159,18.53548812866211
1758082387.1256816,160,18.579132080078125
1758082392.9043925,161,18.61824607849121
1758082398.6592402,162,18.64928436279297
1758082404.4086416,163,18.69156837463379
1758082410.1507614,164,18.717453002929688
1758082415.8912947,165,18.746185302734375
1758082421.588615,166,18.762418746948242
1758082427.3090184,167,18.79767417907715
1758082432.9723003,168,18.823165893554688
1758082438.648249,169,18.847991943359375
1758082444.3281333,170,18.874116897583008
1758082449.980474,171,18.895444869995117
1758082455.6448896,172,18.92270278930664
1758082461.2447598,173,18.936267852783203
1758082466.8891652,174,18.96000862121582
1758082472.5077536,175,18.983421325683594
1758082478.1633236,176,19.01885986328125
1758082483.874483,177,19.0562686920166
1758082489.566375,178,19.07259750366211
1758082495.3026872,179,19.111595153808594
1758082501.032673,180,19.12562370300293
1758082506.7709436,181,19.152698516845703
1758082512.4753733,182,19.159860610961914
1758082518.202839,183,19.175432205200195
1758082523.902648,184,19.209110260009766
1758082529.6131964,185,19.234481811523438
1758082535.3253982,186,19.24856185913086
1758082541.0469189,187,19.25920295715332
1758082546.7989821,188,19.286012649536133
1758082552.5330713,189,19.300622940063477
1758082558.2738156,190,19.32657241821289
1758082564.0481756,191,19.340396881103516
1758082569.8052447,192,19.35650634765625
1758082575.533579,193,19.367897033691406
1758082581.2756398,194,19.383813858032227
1758082587.0318289,195,19.392457962036133
1758082592.7963676,196,19.412288665771484
1758082598.5363395,197,19.427831649780273
1758082604.2968135,198,19.44272232055664
1758082610.058478,199,19.455631256103516
1758082615.809817,200,19.47321128845215
1758082621.5924459,201,19.479206085205078
1758082627.3224502,202,19.492053985595703
1758082633.0697603,203,19.50376319885254
1758082638.817383,204,19.519956588745117
1758082644.5685303,205,19.52933692932129
1758082650.294638,206,19.53539276123047
1758082656.0317583,207,19.553348541259766
1758082661.7202597,208,19.559301376342773
1758082667.4224849,209,19.567930221557617
1758082673.0800796,210,19.574125289916992
1758082678.763662,211,19.582656860351562
1758082684.4196463,212,19.59324073791504
1758082690.053572,213,19.60454750061035
1758082695.6945648,214,19.614864349365234
1758082701.3244169,215,19.623586654663086
1758082706.9763389,216,19.631975173950195
1758082712.6121876,217,19.643009185791016
1758082718.269932,218,19.657001495361328
1758082723.9831228,219,19.677865982055664
1758082729.6750753,220,19.68520164489746
1758082735.4277406,221,19.6964054107666
1758082741.1593332,222,19.707975387573242
1758082746.856306,223,19.715465545654297
1758082752.576253,224,19.722566604614258
1758082758.2906284,225,19.722702026367188
1758082763.9896219,226,19.74241828918457
1758082769.6804864,227,19.74671745300293
1758082775.4001877,228,19.753625869750977
1758082781.1154237,229,19.769018173217773
1758082786.8433595,230,19.776437759399414
1758082792.6112916,231,19.78057861328125
1758082798.3562708,232,19.78557014465332
1758082804.1108122,233,19.800344467163086
1758082809.846606,234,19.8089599609375
1758082815.604188,235,19.805706024169922
1758082821.3523324,236,19.819564819335938
1758082827.1182044,237,19.822734832763672
1758082832.8600914,238,19.83514404296875
1758082838.6161642,239,19.83948516845703
1758082844.3711421,240,19.843704223632812
1758082850.1604788,241,19.851390838623047
1758082855.9200554,242,19.859256744384766
1758082861.6564178,243,19.867877960205078
1758082867.4041185,244,19.873462677001953
1758082873.1726584,245,19.868600845336914
1758082878.93504,246,19.8785457611084
1758082884.7067509,247,19.8851318359375
1758082890.437839,248,19.89864730834961
1758082896.1867914,249,19.898391723632812
1758082901.9104018,250,19.8986759185791
1758082907.6228628,251,19.90313720703125
1758082913.304215,252,19.906482696533203
1758082918.9803727,253,19.916494369506836
1758082924.631452,254,19.917612075805664
1758082930.3138857,255,19.921825408935547
1758082935.940302,256,19.92814826965332
1758082941.5475862,257,19.93269157409668
1758082947.1839168,258,19.941617965698242
1758082952.821951,259,19.945058822631836
1758082958.483712,260,19.950159072875977
1758082964.1714442,261,19.951213836669922
1758082969.8659155,262,19.95745086669922
1758082975.5488234,263,19.955595016479492
1758082981.221827,264,19.964366912841797
1758082986.8840127,265,19.963293075561523
1758082992.5491073,266,19.970211029052734
1758082998.205385,267,19.977922439575195
1758083003.8724902,268,19.981586456298828
1758083009.5420692,269,19.990859985351562
1758083015.2111754,270,19.991817474365234
1758083020.9525032,271,20.000431060791016
1758083026.6900034,272,20.008686065673828
1758083032.4158356,273,20.013525009155273
1758083038.1546755,274,20.020191192626953
1758083043.908268,275,20.01870346069336
1758083049.6604414,276,20.026567459106445
1758083055.398379,277,20.028362274169922
1758083061.1500602,278,20.030141830444336
1758083066.903585,279,20.031322479248047
1758083072.6595972,280,20.038894653320312
1758083078.4425137,281,20.038476943969727
1758083084.183262,282,20.04470443725586
1758083089.938238,283,20.040699005126953
1758083095.6676931,284,20.051973342895508
1758083101.3742154,285,20.053382873535156
1758083107.0913842,286,20.047649383544922
1758083112.812834,287,20.060157775878906
1758083118.5228994,288,20.058364868164062
1758083124.2486444,289,20.060583114624023
1758083129.9595335,290,20.065105438232422
1758083135.6675448,291,20.07128143310547
1758083141.3382564,292,20.07485008239746
1758083147.0062063,293,20.077468872070312
1758083152.6248922,294,20.07917022705078
1758083158.2674034,295,20.084735870361328
1758083163.8856807,296,20.086193084716797
1758083169.5069318,297,20.090007781982422
1758083175.0840976,298,20.09164810180664
1758083180.6836317,299,20.09625816345215
